match_id,placement,level,players_eliminated,time_eliminated,total_damage_to_players,augments,traits,units
EUW1_7312790320,4,9,1,1862.4061279296875,95,[],"['TFT13_Academy', 'TFT13_Ambassador', 'TFT13_JunkerKing', 'TFT13_Martialist', 'TFT13_Rebel', 'TFT13_Titan']","[{'character_id': 'TFT13_Lux', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Tristana', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7312790320,3,9,1,1865.810546875,109,[],"['TFT13_HighRoller', 'TFT13_JunkerKing', 'TFT13_Pugilist', 'TFT13_Sniper', 'TFT13_Squad', 'TFT13_Titan']","[{'character_id': 'TFT13_Fish', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Shooter', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Camille', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 1, 'items': []}]"
EUW1_7312790320,1,10,4,2248.632568359375,190,[],"['TFT13_Ambassador', 'TFT13_BloodHunter', 'TFT13_Cabal', 'TFT13_Infused', 'TFT13_Sorcerer', 'TFT13_Watcher']","[{'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Blitzcrank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Cassiopeia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Silco', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 2, 'items': []}]"
EUW1_7312790320,5,8,0,1766.7762451171875,79,[],"['TFT13_Ambassador', 'TFT13_Hextech', 'TFT13_Hoverboard', 'TFT13_Sniper', 'TFT13_Watcher']","[{'character_id': 'TFT13_Amumu', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Darius', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Zeri', 'tier': 3, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}]"
EUW1_7312790320,2,9,1,2248.2822265625,202,[],"['TFT13_Ambassador', 'TFT13_Challenger', 'TFT13_MachineHerald', 'TFT13_Rebel', 'TFT13_Squad', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nocturne', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}]"
EUW1_7305068717,7,8,0,1610.6612548828125,67,[],"['TFT13_Academy', 'TFT13_JunkerKing', 'TFT13_Rebel', 'TFT13_Titan']","[{'character_id': 'TFT13_Lux', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7305068717,2,8,4,2268.694091796875,178,[],"['TFT13_Ambassador', 'TFT13_BloodHunter', 'TFT13_Bruiser', 'TFT13_Experiment', 'TFT13_FormSwapper', 'TFT13_Martialist', 'TFT13_Pugilist', 'TFT13_Scrap']","[{'character_id': 'TFT13_Tristana', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}]"
EUW1_7305068717,5,8,0,1871.0438232421875,82,[],"['TFT13_Ambassador', 'TFT13_Invoker', 'TFT13_Titan']","[{'character_id': 'TFT13_Morgana', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Singed', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Vex', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_RenataGlasc', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Malzahar', 'tier': 1, 'items': []}]"
EUW1_7305068717,6,8,0,1772.255859375,73,[],"['TFT13_Ambusher', 'TFT13_Bruiser', 'TFT13_FormSwapper', 'TFT13_Scrap']","[{'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Trundle', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ziggs', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 1, 'items': []}]"
EUW1_7305068717,3,9,0,2014.27880859375,111,[],"['TFT13_Ambusher', 'TFT13_FormSwapper', 'TFT13_HighRoller', 'TFT13_JunkerKing', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Titan']","[{'character_id': 'TFT13_Blue', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}]"
EUW1_7305068717,8,9,0,1473.817626953125,37,[],"['TFT13_Ambassador', 'TFT13_Challenger', 'TFT13_JunkerKing', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Sniper', 'TFT13_Squad', 'TFT13_Titan']","[{'character_id': 'TFT13_Fish', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Shooter', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 2, 'items': []}]"
EUW1_7305068717,4,8,1,1948.54638671875,120,[],"['TFT13_Ambassador', 'TFT13_BloodHunter', 'TFT13_Challenger', 'TFT13_MachineHerald', 'TFT13_Squad', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Nocturne', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}]"
EUW1_7305068717,1,9,2,2269.845703125,183,[],"['TFT13_Ambusher', 'TFT13_Bruiser', 'TFT13_Crime', 'TFT13_JunkerKing', 'TFT13_Scrap', 'TFT13_Titan']","[{'character_id': 'TFT13_Singed', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Camille', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Chainsaw', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Gremlin', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Jinx', 'tier': 2, 'items': []}]"
EUW1_7316521771,2,9,1,1992.384765625,121,[],"['TFT13_Ambassador', 'TFT13_Challenger', 'TFT13_FormSwapper', 'TFT13_Martialist', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Sorcerer', 'TFT13_Squad', 'TFT13_Warband']","[{'character_id': 'TFT13_Tristana', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}]"
EUW1_7316521771,6,8,0,1767.69580078125,79,[],"['TFT13_Cabal', 'TFT13_FormSwapper', 'TFT13_Infused', 'TFT13_MachineHerald']","[{'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Cassiopeia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Silco', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 1, 'items': []}]"
EUW1_7316521771,5,8,0,1831.2174072265625,87,[],"['TFT13_Ambassador', 'TFT13_Challenger', 'TFT13_JunkerKing', 'TFT13_Squad', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Nocturne', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 3, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}]"
EUW1_7316521771,3,9,1,1926.0859375,112,[],"['TFT13_Bruiser', 'TFT13_Experiment', 'TFT13_MachineHerald', 'TFT13_Pugilist', 'TFT13_Sniper', 'TFT13_Squad']","[{'character_id': 'TFT13_Zyra', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}]"
EUW1_7316521771,7,8,0,1762.08837890625,86,[],"['TFT13_Academy', 'TFT13_JunkerKing', 'TFT13_Rebel', 'TFT13_Titan']","[{'character_id': 'TFT13_Lux', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7316521771,8,8,0,1764.6417236328125,78,[],"['TFT13_BloodHunter', 'TFT13_Invoker', 'TFT13_Titan']","[{'character_id': 'TFT13_Morgana', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Singed', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_RenataGlasc', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Malzahar', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}]"
EUW1_7316521771,4,8,1,1926.3363037109375,103,[],"['TFT13_MachineHerald', 'TFT13_Rebel', 'TFT13_Titan']","[{'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sett', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Zoe', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jinx', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}]"
EUW1_7316521771,1,9,3,1992.384765625,158,[],"['TFT13_Ambassador', 'TFT13_Ambusher', 'TFT13_BloodHunter', 'TFT13_Hoverboard', 'TFT13_MachineHerald', 'TFT13_Scrap', 'TFT13_Watcher']","[{'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Camille', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gremlin', 'tier': 3, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jinx', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}]"
EUW1_7316058333,1,9,2,2313.66845703125,198,[],"['TFT13_Ambassador', 'TFT13_BloodHunter', 'TFT13_FormSwapper', 'TFT13_JunkerKing', 'TFT13_MachineHerald', 'TFT13_MissMageTrait', 'TFT13_Scrap', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Draven', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 3, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 1, 'items': []}]"
EUW1_7316058333,8,8,0,1650.3558349609375,48,[],"['TFT13_Ambassador', 'TFT13_BloodHunter', 'TFT13_Experiment', 'TFT13_Martialist', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Sorcerer']","[{'character_id': 'TFT13_Zyra', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Tristana', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 3, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}]"
EUW1_7316058333,3,9,2,2221.4580078125,130,[],"['TFT13_Bruiser', 'TFT13_Experiment', 'TFT13_MissMageTrait', 'TFT13_Pugilist', 'TFT13_Sniper', 'TFT13_Squad']","[{'character_id': 'TFT13_Zyra', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 2, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 1, 'items': []}]"
EUW1_7316058333,7,8,0,1658.2176513671875,68,[],"['TFT13_Ambassador', 'TFT13_Experiment', 'TFT13_Martialist', 'TFT13_Rebel', 'TFT13_Titan']","[{'character_id': 'TFT13_Singed', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Tristana', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}]"
EUW1_7316058333,4,8,1,1932.603515625,109,[],"['TFT13_Ambusher', 'TFT13_FormSwapper', 'TFT13_JunkerKing', 'TFT13_Martialist', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Squad', 'TFT13_Titan']","[{'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 1, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}]"
EUW1_7316058333,6,9,0,1752.5224609375,64,[],"['TFT13_BloodHunter', 'TFT13_Family', 'TFT13_HighRoller', 'TFT13_Pugilist', 'TFT13_Scrap']","[{'character_id': 'TFT13_Draven', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Red', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}]"
EUW1_7316058333,2,9,1,2313.66845703125,146,[],"['TFT13_Ambassador', 'TFT13_BloodHunter', 'TFT13_Challenger', 'TFT13_MissMageTrait', 'TFT13_Rebel', 'TFT13_Squad', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Irelia', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 3, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 1, 'items': []}]"
EUW1_7316058333,5,8,0,1810.46044921875,79,[],"['TFT13_Ambusher', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Squad', 'TFT13_Teamup_Reunion']","[{'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Trundle', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Camille', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'tft13_jinx', 'tier': 1, 'items': []}]"
EUW1_7311033322,7,8,0,1542.235595703125,41,[],"['TFT13_Ambassador', 'TFT13_Cabal', 'TFT13_FormSwapper', 'TFT13_Sorcerer', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Tristana', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 1, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 1, 'items': []}]"
EUW1_7311033322,5,8,1,1698.3568115234375,66,[],"['TFT13_Ambassador', 'TFT13_FormSwapper', 'TFT13_Invoker', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7311033322,8,8,0,1445.9534912109375,31,[],"['TFT13_Ambusher', 'TFT13_Rebel', 'TFT13_Scrap', 'TFT13_Sorcerer', 'TFT13_Titan']","[{'character_id': 'TFT13_Blue', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Sett', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Zoe', 'tier': 2, 'items': []}]"
EUW1_7311033322,4,9,2,2108.1533203125,142,[],['TFT13_Ambassador'],"[{'character_id': 'tft13_elise', 'tier': 1, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Malzahar', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}]"
EUW1_7311033322,1,10,3,2338.848388671875,223,[],"['TFT13_Ambusher', 'TFT13_Bruiser', 'TFT13_FormSwapper', 'TFT13_JunkerKing', 'TFT13_MissMageTrait', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Squad', 'TFT13_Titan']","[{'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Trundle', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 2, 'items': []}]"
EUW1_7311033322,6,8,0,1617.342529296875,51,[],"['TFT13_Ambassador', 'TFT13_Challenger', 'TFT13_HighRoller', 'TFT13_JunkerKing', 'TFT13_Pugilist', 'TFT13_Squad', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Fish', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Shooter', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}]"
